"Article","Web Description","Brand","DQ Score"
"316910","Nice'n Easy Permanent Natural Light Auburn 6R","Clairol",0.88
"330390","Nice'n Easy Permanent Hair Dye Ultra Light AshBlonde 10A","Clairol",0.88
"330391","Nice'n Easy Sun Kissed Ultra Light CoolSummer Blonde SB2","Clairol",0.88
"347454","Nice'n Easy Age Defy Dark Brown 4","Clairol",0.88
"347455","Nice'n Easy Age Defy Medium Brown 5","Clairol",0.88
"347456","Nice'n Easy Age Defy Medium Ash Blonde 8A","Clairol",0.88
"347457","Nice'n Easy Age Defy Light Brown 6","Clairol",0.88
"348919","Nice'n Easy Age Defy Permanent Light Golden Brown6G","Clairol",0.88
"348921","Nice'n Easy Age Defy Medium Golden Brown 5G","Clairol",0.81
"351445","Nice'n Easy Permanent Natural LightGolden Blonde 9G","Clairol",0.88
"351446","Nice'n Easy Non Permanent Light Warm Brown 92","Clairol",0.88
"416195","Nice'n Easy Age Defy Permanent Extra Light Blonde10","Clairol",0.81
"416197","Nice'n Easy Age Defy Permanent LightAsh Blonde 9A","Clairol",0.88
"416199","Nice'n Easy Age Defy Permanent Light Blonde 9","Clairol",0.81
"416231","Nice'n Easy Age Defy Permanent Medium Blonde 8","Clairol",0.88
"428982","Nice'n Easy Permanent Rich Dark Brown R4","Clairol",0.81
"428983","Nice'n Easy Permanent Natural Dark CoolBlonde 7C","Clairol",0.81
"428985","Nice'n Easy Permanent Natural Light Caramel Brown6W","Clairol",0.81
"429002","Nice'n Easy Permanent Natural Dark Burgundy 4BG","Clairol",0.81
"429003","Nice'n Easy Permanent Natural Medium Auburn 5R","Clairol",0.81
"429294","Nice'n Easy Permanent Natural Burgundy Black 2BG","Clairol",0.81
"429296","Nice'n Easy Root Touch Up Permanent DarkGolden Brown 4G","Clairol",0.81
"429298","Nice'n Easy Root Touch Up Permanent  LightBlonde 9","Clairol",0.81
"429299","Nice'n Easy Root Touch Up PermanentMedium Blonde 8","Clairol",0.81
"453501","Nice'n Easy Colour Enhancer Beige Blonde 70","Clairol",0.69
"453502","Nice'n Easy Colour Enhancer Light Ash Brown 75","Clairol",0.69
"453503","Nice'n Easy Colour Enhancer Dark Brown 79","Clairol",0.69
"453504","Nice'n Easy Colour Enhancer Medium Brown 765","Clairol",0.69
"453505","Nice'n Easy Colour Enhancer Medium Golden Brown 78","Clairol",0.69
"453506","Nice'n Easy Colour Enhancer Medium Ash Brown 77","Clairol",0.69
"453507","Nice'n Easy Colour Enhancer Medium Ash Blonde 73","Clairol",0.69
"340261","Jerome Russell Bblonde Maxium Lift Cream Peroxide","Jerome and Russell",0.81
"340262","Jerome Russell BBlonde Powder Bleach","Jerome and Russell",0.81
"457106","Live Ultra Bright Aqua Collection 111","Schwarzkopf",0.76
"457107","Live Ult Bright Sunburst Collection 110","Schwarzkopf",0.76
