"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"TOI","MAY","450696","Maybelline Fit Me Matte Poreless Foundation 365Espresso","Maybelline",NA,NA,NA,1
"TOI","MAY","450697","Maybelline Fit Me Matte Poreless Foundation 352Truffle","Maybelline",NA,NA,NA,1
"TOI","MAY","450698","Maybelline Fit Me Matte Poreless Foundation 355Pecan","Maybelline",NA,NA,NA,1
"TOI","MAY","450700","Maybelline Dream Satin Liquid Foundation 43 Buff30ml","Maybelline",NA,NA,NA,1
"TOI","MAY","450701","Maybelline Dream Satin Liquid Foundation 51Caramel Beige 30ml","Maybelline",NA,NA,NA,1
"TOI","MAY","450702","Maybelline Dream Satin Liquid Foundation 62Sandal Wood 30ml","Maybelline",NA,NA,NA,1
"TOI","MAY","450703","Maybelline Dream Satin Liquid Foundation 54Toffee 30ml","Maybelline",NA,NA,NA,1
"TOI","MAY","450704","Maybelline Master Camo Color Correcting ConcealerKit Light","Maybelline",NA,NA,NA,1
"TOI","MAY","450705","Maybelline Master Camo Color Correcting ConcealerKit Medium","Maybelline",NA,NA,NA,1
"TOI","MAY","450706","Maybelline Dream Brightening Concealer 40 Medium","Maybelline","34ml",NA,"1",0.88
"TOI","MAY","450707","Maybelline Dream Brightening Concealer 10 Fair","Maybelline","34ml",NA,"1",0.93
"TOI","MAY","450708","Maybelline Dream Brightening Concealer 20 Light","Maybelline","34ml",NA,"1",0.93
"TOI","MAY","450709","Maybelline Dream Brightening Concealer 50 MediumDeep","Maybelline","34ml",NA,"1",0.93
"TOI","MAY","450710","Maybelline Dream Brightening Concealer 01Universal","Maybelline","34ml",NA,"1",0.93
"TOI","MAY","450711","Maybelline SuperStay 24hr Primer 20ml","Maybelline",NA,NA,NA,0.95
"TOI","MAY","450712","Maybelline Color Sensational Creamy MatteLipstick 981 Rebel Nude","Maybelline",NA,NA,NA,1
"TOI","MAY","450714","Maybelline Color Sensational Creamy MatteLipstick 987 Smoky Rose","Maybelline",NA,NA,NA,1
"TOI","MAY","450715","Maybelline SuperStay 24hr Super Impact Dual EndedLipstick 573 Eternal Cherry","Maybelline","38ml",NA,"1",0.93
"TOI","MAY","450718","Maybelline SuperStay 24hr Super Impact Dual EndedLipstick 363 All Day Plum","Maybelline","38ml",NA,"1",0.93
"TOI","MAY","450719","Maybelline SuperStay 24hr Super Impact Dual EndedLipstick Non-Stop Orange","Maybelline","38ml",NA,"1",0.93
"TOI","MAY","450720","Maybelline SuperStay 24hr Super Impact Dual EndedLipstick 553 Steady Red-y","Maybelline",NA,NA,NA,1
"TOI","MAY","450721","Maybelline Color Sensational Shaping Lip Liner 10Nude Whisper","Maybelline",NA,NA,NA,1
"TOI","MAY","450722","Maybelline Color Sensational Shaping Lip Liner 50Dusty Rose","Maybelline",NA,NA,NA,1
"TOI","MAY","450723","Maybelline Color Sensational Shaping Lip Liner 60Palest Pink","Maybelline",NA,NA,NA,1
"TOI","MAY","450724","Maybelline Color Sensational Shaping Lip Liner 90Brick Red","Maybelline",NA,NA,NA,1
"TOI","MAY","450725","Maybelline Color Sensational Shaping Lip Liner110 Rich Wine","Maybelline",NA,NA,NA,1
"TOI","MAY","450726","Maybelline Color Sensational Shaping Lip Liner120 Clear","Maybelline",NA,NA,NA,1
"TOI","MAY","450729","Maybelline Baby Lips Color Crayon 5 Candy Red","Maybelline",NA,NA,NA,1
"TOI","MAY","450730","Maybelline Baby Lips Color Crayon 10 SugaryOrange","Maybelline",NA,NA,NA,1
"TOI","MAY","450731","Maybelline Baby Lips Color Crayon 15 StrawberryPop","Maybelline",NA,NA,NA,1
"TOI","MAY","450732","Maybelline Baby Lips Color Crayon 20 Pink Crush","Maybelline",NA,NA,NA,1
"TOI","MAY","450733","Maybelline Baby Lips Color Crayon 25 PlayfulPurple","Maybelline",NA,NA,NA,1
"TOI","MAY","450734","Maybelline Baby Lips Color Crayon 30 CreamyCaramel","Maybelline",NA,NA,NA,1
"TOI","MAY","450735","Maybelline SuperStay 7 Days Super Impact NailPolish 886 24/7 Fuchsia","Maybelline",NA,NA,NA,1
"TOI","MAY","450736","Maybelline SuperStay 7 Days Super Impact NailPolish 887 All Day Plum","Maybelline",NA,NA,NA,1
"TOI","MAY","450737","Maybelline SuperStay 7 Days Super Impact NailPolish 885 Pink Goes On","Maybelline",NA,NA,NA,1
"TOI","MAY","450738","Maybelline SuperStay 7 Days Super Impact NailPolish 884 Non-Stop Orange","Maybelline",NA,NA,NA,1
"TOI","MAY","450739","Maybelline Color Sensational Creamy MatteLipstick 988 Brown Sugar","Maybelline",NA,NA,NA,1
"TOI","MAY","452416","Maybelline Dream Sun Bronzing Powder 01 Blonde","Maybelline",NA,NA,NA,1
"TOI","MAY","452417","Maybelline Dream Sun Bronzing Powder 02 Brunette","Maybelline",NA,NA,NA,1
"TOI","MAY","452889","Maybelline Baby Lips SPF20 Lip Protection BalmMint Fresh","Maybelline",NA,NA,NA,1
"TOI","MAY","456497","Maybelline Baby Lips Peach Kiss","Maybelline",NA,NA,NA,1
"TOI","MAY","456498","Maybelline Volum' Express Lash SensationalMascara Richest Black","Maybelline",NA,NA,NA,1
"TOI","MAY","456502","Maybelline Fit Me Matte Poreless Porcelain 110","Maybelline",NA,NA,NA,1
"TOI","MAY","456681","Maybelline The Falsies Push Up Angel WaterproofMascara Black","Maybelline",NA,NA,"1",0.86
"TOI","MAY","456682","Maybelline Volum' Express Colossal Big ShotMascara Black","Maybelline",NA,NA,"1",0.81
"TOI","MAY","456683","Maybelline Volum' Express Colossal Big ShotWaterproof Black Mascara","Maybelline",NA,NA,"1",0.81
"TOI","MAY","456684","Maybelline SuperStay Protecting Base Coat NailPolish","Maybelline",NA,NA,"1",0.86
"TOI","MAY","456685","Maybelline SuperStay 7 Days City Nudes NailPolish 892 Dusted Pearl","Maybelline",NA,NA,"1",0.86
"TOI","MAY","456686","Maybelline Master Ink Matte Liquid Eyeliner Black","Maybelline",NA,NA,"1",0.81
"TOI","MAY","456687","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 64 Unreal","Maybelline",NA,NA,"1",0.86
"TOI","MAY","456688","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 66 Too Cute","Maybelline",NA,NA,"1",0.86
"TOI","MAY","456689","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 60 Tease","Maybelline",NA,NA,"1",0.86
"TOI","MAY","456690","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 76 Obsessed","Maybelline",NA,NA,"1",0.86
"TOI","MAY","456691","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 82 Slay It","Maybelline",NA,NA,"1",0.86
"TOI","MAY","456692","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 72 Classic","Maybelline",NA,NA,NA,1
"TOI","MAY","456693","Maybelline Eraser Eye Concealer Honey","Maybelline",NA,NA,NA,1
"TOI","MAY","456694","Maybelline Master Strobing Liquid IlluminatingHighlighter Light Iridescent","Maybelline",NA,NA,NA,1
"TOI","MAY","456695","Maybelline Master Strobing Liquid IlluminatingHighlighter Medium Nude Glow","Maybelline",NA,NA,NA,1
"TOI","MAY","456696","Maybelline Fit Me Matte Poreless Face Powder 350Caramel","Maybelline",NA,NA,NA,1
"TOI","MAY","456697","Maybelline Fit Me Matte Poreless Face Powder 220Natural Beige","Maybelline",NA,NA,NA,1
"TOI","MAY","456698","Maybelline Fit Me Matte Poreless Face Powder 128Natural Ivory","Maybelline",NA,NA,NA,1
"TOI","MAY","456699","Maybelline Color Sensational Vivid Hot LacquerLiquid Lipstick 70 So Hot","Maybelline",NA,NA,"1",0.86
"TOI","MAY","456702","Maybelline Dream Matte Mousse Foundation 051Caramel Beige","Maybelline",NA,NA,NA,1
"TOI","MAY","456703","Maybelline Dream Cushion Liquid Foundation 60Caramel 30ml","Maybelline",NA,NA,NA,1
"TOI","MAY","456704","Maybelline Dream Cushion Liquid Foundation 01Natural Ivory 30ml","Maybelline",NA,NA,NA,1
"TOI","MAY","456705","Maybelline Dream Cushion Liquid Foundation 10Ivory 30ml","Maybelline",NA,NA,NA,1
"TOI","MAY","456706","Maybelline Dream Cushion Liquid Foundation 21Nude 30ml","Maybelline",NA,NA,NA,1
"TOI","MAY","456707","Maybelline Dream Cushion Liquid Foundation 30Sand 30ml","Maybelline",NA,NA,NA,1
"TOI","MAY","456708","Maybelline Dream Cushion Liquid Foundation 40Fawn 30ml","Maybelline",NA,NA,NA,1
"TOI","MAY","456710","Maybelline SuperStay Quick Dry Top Coat NailPolish","Maybelline",NA,NA,"1",0.86
"TOI","MAY","456711","Maybelline SuperStay 7 Days City Nudes NailPolish 889 Dark Roast","Maybelline",NA,NA,"1",0.86
"TOI","MAY","456712","Maybelline Eraser Eye Concealer Neutralizer","Maybelline",NA,NA,NA,1
"TOI","MAY","456713","Maybelline Eraser Eye Concealer Brightener","Maybelline",NA,NA,NA,1
"TOI","MAY","456714","Maybelline Fit Me Matte Poreless Face Powder 250Sun Beige","Maybelline",NA,NA,NA,1
"TOI","MAY","456715","Maybelline Fit Me Matte Poreless Face Powder 090Translucent","Maybelline",NA,NA,NA,1
"TOI","MAY","456716","Maybelline Master Fix Face Powder 01 Translucent","Maybelline",NA,NA,NA,1
