"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Washable","DQ Score"
"HOM","FUR","448077","Javea 3 Drawer Chest Of Drawers Grey","Other","H 69.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448078","Javea 3 Drawer Bedside Cabinet Grey","Other","H 69.5cm x W 39.5cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448079","Javea 4 Drawer Chest Of Drawers Grey","Other","H 88.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448080","Javea 4 Drawer Deep Chest of Drawers Grey","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448081","Javea 5 Drawer Chest Of Drawers Grey","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448082","Javea 6 Drawer Midi Chest Of Drawers Grey","Other","H 79.5cm x W 112cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448083","Javea Blanket Box Grey","Other","H 41.5cm x W 84cm x D 41.5cm",NA,"1","MDF",NA,NA,0.85
"HOM","FUR","448084","Javea Childs Wardrobe Grey","Other","H 127cm x W 77cm x D 53.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448085","Javea 6 Drawer Kneehole Vanity Grey","Other","H 79.5cm x W 93cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448086","Javea Large Mirror Grey","Other","H 49cm x W 74.5cm x D 14cm",NA,"1",NA,NA,NA,0.88
"HOM","FUR","448087","Javea Sliding Wardrobe Grey","Other","H 198cm x W 100.5cm x D 59.5cm",NA,NA,"MDF, glass","No",NA,0.891666666666667
"HOM","FUR","448088","Javea Small Mirror Grey","Other","H 50.5cm x W 48cm x D 14cm",NA,NA,"MDF, glass","No",NA,0.891666666666667
"HOM","FUR","448089","Javea Stool Grey","Other","H 51cm x W 48cm x D 37.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448090","Javea 3 Drawer Vanity Grey","Other","H 79.5cm x W 93cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448091","Valencia 2 Drawer Cream Bedside Cabinet","Other","H 50.5cm x W 39.5cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448092","Valencia 2 Door 2 Drawer Cream Wardrobe","Other","H 182.5cm x W 74cm x D 53cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448093","Valencia 2 Door Midi Cream Wardrobe","Other","H 127cm x W 77cm x D 53.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448094","Valencia 2 Door Cream Wardrobe","Other","H 182.5cm x W 74cm x D 53cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448095","Valencia 3 Drawer Cream Chest Of Drawers","Other","H 69.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448096","Valencia 3 Drawer Bedside Cream Cabinet","Other","H 69.5cm x W 39.5cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448097","Valencia 4 Drawer Cream Chest Of Drawers","Other","H 88.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448098","Valencia 4 Drawer Cream Deep Chest of Drawers","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448099","Valencia 5 Drawer Cream Chest Of Drawers","Other","H 107.5cm x W 76.5cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448100","Valencia 6 Drawer Midi Cream Chest Of Drawers","Other","H 79.5cm x W 112cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448101","Valencia Cream Blanket Box","Other","H 41.5cm x W 84cm x D 41.5cm",NA,"1","MDF",NA,NA,0.85
"HOM","FUR","448102","Valencia Childs Cream Wardrobe","Other","H 127cm x W 77cm x D 53.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448103","Valencia 6 Drawer Kneehole Cream Vanity","Other","H 79.5cm x W 93cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448104","Valencia Large Mirror Cream","Other","H 49cm x W 74.5cm x D 14cm",NA,"1",NA,NA,NA,0.88
"HOM","FUR","448105","Valencia Sliding Cream Wardrobe","Other","H 198cm x W 100.5cm x D 59.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448106","Valencia Small Mirror Cream","Other","H 50.5cm x W 48cm x D 14cm",NA,"1",NA,NA,NA,0.88
"HOM","FUR","448107","Valencia Cream Stool","Other","H 51cm x W 48cm x D 37.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","FUR","448108","Valencia 3 Drawer Cream Vanity","Other","H 79.5cm x W 93cm x D 41.5cm",NA,NA,"MDF","No",NA,0.891666666666667
"HOM","LIG","452483","Anika Retro Touch Base Table Lamp","Other","15 x 15 x 26cm",NA,"1",NA,NA,NA,0.833333333333333
"KIT","HOM","453206","Woodfordes Starter Kit Real Ale 20 Pint","Other",NA,NA,"1",NA,"No",NA,0.6
"KIT","MUG","427772","Wilko La Cafetiere 8 Cup","Other","Cafetiere 14.1 x 12 x 24.5cm 0.611kg","Multi","1",NA,NA,NA,0.95
"PET","100","441159","Laughing Dog Wheat Free Comp Chicken 2kg","Other","2kg",NA,"1",NA,NA,NA,0.9
"PET","100","441160","Laughing Dog Wheat Free Complete Lamb 2kg","Other","2kg",NA,"1",NA,NA,NA,0.9
"SBK","BOM","296539","Disney Character Carry Along Colouring Set Assorted","Other",NA,NA,NA,NA,"No",NA,0.6
"SBK","BOM","296542","Character Carry Along Colouring Set Assorted","Other",NA,NA,NA,NA,"No",NA,0.6
