"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"TOI","CRE","445140","Sally Hansen Miracle Gel Can't Beet Royalty","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445141","Sally Hansen Miracle Gel Off With Her Head","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445142","Sally Hansen Miracle Gel Bare Dare","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445143","Sally Hansen Miracle Gel Game Of Chromes","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445144","Sally Hansen Miracle Gel Spice Age","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445145","Sally Hansen Miracle Gel Totem-ly Yours","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445146","Miracle Gel Nail Polish Crème De La Crème","Sally Hansen","14.7ml",NA,"1",0.88
"TOI","CRE","445147","Sally Hansen Miracle Gel Smartease","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445148","Sally Hansen Miracle Gel Pink Cadillaquer","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445149","Sally Hansen Miracle Gel Shock Wave","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445151","Sally Hansen Miracle Gel Tipsy Gyspy","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445152","Sally Hansen Miracle Gel Malibu Peach","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445154","Sally Hansen Miracle Gel Top Coat","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445155","Sally Hansen Miracle Gel Redgy","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445156","Sally Hansen Miracle Gel Rhapsody Red","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445157","Sally Hansen Miracle Gel Bordeaux Glow","Sally Hansen",NA,NA,"1",0.86
"TOI","CRE","445158","Sally Hansen Miracle Gel Hunger Flames","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445159","Sally Hansen Miracle Gel Boho A-Go-Go","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445160","Sally Hansen Miracle Gel Street Flair","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445162","Sally Hansen Miracle Gel Purplexed","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445163","Sally Hansen Miracle Gel Tidal Wave","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","445165","Sally Hansen Miracle Gel B Girl","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","446940","Sally Hansen Miracle Gel Blacky-O","Sally Hansen",NA,NA,"1",0.86
"TOI","CRE","451856","Sally Hansen Complete Salon Manicure214 Freedom of Peach","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","451857","Sally Hansen Complete Salon Manicure218 Devil Wears Nada","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","451858","Sally Hansen Complete Salon Manicure237 World is My Oyster","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","451859","Sally Hansen Complete Salon Manicure242 Mauvin On Up","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","451860","Sally Hansen Complete Salon Manicure632 Society Ruler","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","451861","Sally Hansen Complete Salon Manicure700 Hooked On Onyx","Sally Hansen","14.7ml",NA,"1",0.93
"TOI","CRE","451862","Sally Hansen Moisture Rehab 13.3ml","Sally Hansen","13.3ml",NA,"1",0.93
"TOI","CRE","451863","Sally Hansen Miracle Gel Duo Pack170 Pink Cadillaquer","Sally Hansen","29.4ml",NA,"1",0.93
"TOI","CRE","451864","Sally Hansen  Miracle Gel Duo Pack110 Birthday Suit","Sally Hansen","29.4ml",NA,"1",0.93
"TOI","CRE","451865","Sally Hansen Miracle gel Duo Pack470 Red Eye","Sally Hansen","29.4ml",NA,"1",0.93
