"PSA_1","PSA_2","Article","Web Description","Brand","DQ Score"
"TOI","HAI","214037","Nice'n Easy Permanent Natural Extra Light 9.5","Clairol",0.88
"TOI","HAI","214039","Nice'n Easy Permanent Natural Medium CoolBrown 5C","Clairol",0.88
"TOI","HAI","214045","Nice'n Easy Permanent Natural Baby Blonde 9.5A","Clairol",0.88
"TOI","HAI","214050","Nice'n Easy Permanent Natural Light Ash Blonde 9A","Clairol",0.88
"TOI","HAI","214052","Nice'n Easy Permanent Natural Honey Blonde 8G","Clairol",0.88
"TOI","HAI","214055","Nice'n Easy Permanent Natural Medium Ash Blonde 8A","Clairol",0.88
"TOI","HAI","214057","Nice'n Easy Permanent Natural LightNeutral Summer Blonde SB1","Clairol",0.88
"TOI","HAI","214058","Nice'n Easy Permanent Hair Dye Natural Light AshBrown 6A","Clairol",0.88
"TOI","HAI","214061","Nice'n Easy Permanent Natural Light Brown 6","Clairol",0.88
"TOI","HAI","214064","Nice'n Easy Permanent Natural Medium Brown 5","Clairol",0.88
"TOI","HAI","214065","Nice'n Easy Permanent Natural Dark Brown 4","Clairol",0.88
"TOI","HAI","214066","Nice'n Easy Permanent Natural Black 112","Clairol",0.88
"TOI","HAI","240153","Nice'n Easy Permanent Natural MediumChampagne Blonde 8CB","Clairol",0.88
"TOI","HAI","240154","Nice'n Easy Permanent Natural MediumGolden Brown 5G","Clairol",0.88
"TOI","HAI","240156","Nice'n Easy Permanent Natural GoldenAuburn Blonde 8WR","Clairol",0.88
"TOI","HAI","240158","Nice'n Easy Non-Permanent Hair Dye No-Ammonia DarkWarm Brown #82","Clairol",0.88
"TOI","HAI","240160","Nice’n Easy Non-Permanent Medium Ash Blonde 73","Clairol",0.88
"TOI","HAI","243323","Nice'n Easy Root Touch-Up Dark Blonde 7","Clairol",0.88
"TOI","HAI","243324","Nice'n Easy Root Touch-Up Dark Brown 4","Clairol",0.88
"TOI","HAI","243325","Nice'n Easy Root Touch-Up Medium Brown 5","Clairol",0.88
"TOI","HAI","250367","Nice'n Easy Natural Medium Blonde 8","Clairol",0.88
"TOI","HAI","269845","Nice'n Easy Permanent Natural Pale Blonde 9PB","Clairol",0.88
"TOI","HAI","269846","Nice'n Easy Permanent Natural Warm Auburn 5WR","Clairol",0.88
"TOI","HAI","281562","Nice'n Easy Permanent Natural Darkest Brown 3.5","Clairol",0.88
"TOI","HAI","281563","Nice'n Easy Permanent Natural Lighter Brown 6N","Clairol",0.88
"TOI","HAI","281564","Nice'n Easy Permanent Natural MediumMahogany Brown 5M","Clairol",0.88
"TOI","HAI","281572","Nice’n Easy Non-Permanent Black 83","Clairol",0.88
"TOI","HAI","316906","Nice'n Easy Permanent Natural Medium AshBrown 5A","Clairol",0.88
"TOI","HAI","316910","Nice'n Easy Permanent Natural Light Auburn 6R","Clairol",0.88
"TOI","HAI","330390","Nice'n Easy Permanent Hair Dye Ultra Light AshBlonde 10A","Clairol",0.88
"TOI","HAI","330391","Nice'n Easy Sun Kissed Ultra Light CoolSummer Blonde SB2","Clairol",0.88
"TOI","HAI","347454","Nice'n Easy Age Defy Dark Brown 4","Clairol",0.88
"TOI","HAI","347455","Nice'n Easy Age Defy Medium Brown 5","Clairol",0.88
"TOI","HAI","347456","Nice'n Easy Age Defy Medium Ash Blonde 8A","Clairol",0.88
"TOI","HAI","347457","Nice'n Easy Age Defy Light Brown 6","Clairol",0.88
"TOI","HAI","348919","Nice'n Easy Age Defy Permanent Light Golden Brown6G","Clairol",0.88
"TOI","HAI","348921","Nice'n Easy Age Defy Medium Golden Brown 5G","Clairol",0.81
"TOI","HAI","351445","Nice'n Easy Permanent Natural LightGolden Blonde 9G","Clairol",0.88
"TOI","HAI","351446","Nice'n Easy Non Permanent Light Warm Brown 92","Clairol",0.88
"TOI","HAI","416195","Nice'n Easy Age Defy Permanent Extra Light Blonde10","Clairol",0.81
"TOI","HAI","416197","Nice'n Easy Age Defy Permanent LightAsh Blonde 9A","Clairol",0.88
"TOI","HAI","416199","Nice'n Easy Age Defy Permanent Light Blonde 9","Clairol",0.81
"TOI","HAI","416231","Nice'n Easy Age Defy Permanent Medium Blonde 8","Clairol",0.88
"TOI","HAI","428982","Nice'n Easy Permanent Rich Dark Brown R4","Clairol",0.81
"TOI","HAI","428983","Nice'n Easy Permanent Natural Dark CoolBlonde 7C","Clairol",0.81
"TOI","HAI","428985","Nice'n Easy Permanent Natural Light Caramel Brown6W","Clairol",0.81
"TOI","HAI","429002","Nice'n Easy Permanent Natural Dark Burgundy 4BG","Clairol",0.81
"TOI","HAI","429003","Nice'n Easy Permanent Natural Medium Auburn 5R","Clairol",0.81
"TOI","HAI","429294","Nice'n Easy Permanent Natural Burgundy Black 2BG","Clairol",0.81
"TOI","HAI","429296","Nice'n Easy Root Touch Up Permanent DarkGolden Brown 4G","Clairol",0.81
"TOI","HAI","429298","Nice'n Easy Root Touch Up Permanent  LightBlonde 9","Clairol",0.81
"TOI","HAI","429299","Nice'n Easy Root Touch Up PermanentMedium Blonde 8","Clairol",0.81
"TOI","HAI","453501","Nice'n Easy Colour Enhancer Beige Blonde 70","Clairol",0.69
"TOI","HAI","453502","Nice'n Easy Colour Enhancer Light Ash Brown 75","Clairol",0.69
"TOI","HAI","453503","Nice'n Easy Colour Enhancer Dark Brown 79","Clairol",0.69
"TOI","HAI","453504","Nice'n Easy Colour Enhancer Medium Brown 765","Clairol",0.69
"TOI","HAI","453505","Nice'n Easy Colour Enhancer Medium Golden Brown 78","Clairol",0.69
"TOI","HAI","453506","Nice'n Easy Colour Enhancer Medium Ash Brown 77","Clairol",0.69
"TOI","HAI","453507","Nice'n Easy Colour Enhancer Medium Ash Blonde 73","Clairol",0.69
"TOI","HAI","340261","Jerome Russell Bblonde Maxium Lift Cream Peroxide","Jerome and Russell",0.81
"TOI","HAI","340262","Jerome Russell BBlonde Powder Bleach","Jerome and Russell",0.81
"TOI","HAI","457106","Live Ultra Bright Aqua Collection 111","Schwarzkopf",0.76
"TOI","HAI","457107","Live Ult Bright Sunburst Collection 110","Schwarzkopf",0.76
"TOI","HOS","234112","Right Price Smooth Knit Knee Highs Barely Black One Size 5pk","Wilko Functional",0.891666666666667
"TOI","HOS","234113","Right Price Smooth Knit Knee Highs Natural One Size 5pk","Wilko Functional",0.891666666666667
"TOI","HOS","234117","Right Price Tights Smooth Knit Natural Regular 5pk","Wilko Functional",0.833333333333333
"TOI","HOS","234119","Right Price Tights Smooth Knit Natural ExtraLarge 5pk","Wilko Functional",0.833333333333333
"TOI","MAX","303998","Max Factor 2000 Calorie Mascara Black","Maxfactor",0.95
"TOI","MAX","312300","Max Factor Mini Nail Polish Ivory 001","Maxfactor",0.88
"TOI","MAX","312301","Max Factor Mini Nail Polish Mauve 004","Maxfactor",0.88
"TOI","MAX","312302","Max Factor Mini Nail Polish Sun Pink 005","Maxfactor",0.95
"TOI","MAX","312303","Max Factor Mini Nail Polish Diva Violet 008","Maxfactor",0.88
"TOI","MAX","312304","Max Factor Mini Nail Polish Diva Coral 009","Maxfactor",0.88
"TOI","MAX","312305","Max Factor Mini Nail Polish Red Carpet 011","Maxfactor",0.95
"TOI","MAX","312307","Max Factor Mini Nail Polish Deep Mauve 013","Maxfactor",0.95
"TOI","MAX","312308","Max Factor Mini Nail Polish Dazz Blue 014","Maxfactor",0.88
"TOI","MAX","312309","Max Factor Mini Nail Polish Cloudy Blue 018","Maxfactor",0.88
"TOI","MAX","312310","Max Factor Mini Nail Polish Silver 020","Maxfactor",0.88
"TOI","MAX","312311","Max Factor Cremepuff Pressed Powder Transparent 5","Maxfactor",0.95
"TOI","MAX","312312","Max Factor Cremepuff Pressed Powder Beige 13","Maxfactor",0.95
"TOI","MAX","312313","Max Factor Cremepuff Pressed Powder Tempting Touch53","Maxfactor",0.95
"TOI","MAX","312314","Max Factor Cremepuff Pressed Powder Candle Glow 55","Maxfactor",0.95
"TOI","MAX","312317","Max Factor Mastertouch Concealer Ivory 303","Maxfactor",0.95
"TOI","MAX","312318","Max Factor Mastertouch Concealer Fair 306","Maxfactor",0.95
"TOI","MAX","312319","Max Factor Mastertouch Concealer Beige 309","Maxfactor",0.95
"TOI","MAX","312324","Max Factor Finity Compact Foundation Porcelain 1","Maxfactor",0.95
"TOI","MAX","312325","Max Factor Finity Compact Foundation Ivory 2","Maxfactor",0.95
"TOI","MAX","312326","Max Factor Finity Compact Foundation Natural 3","Maxfactor",0.95
"TOI","MAX","312327","Max Factor Finity Compact Foundation Sand 5","Maxfactor",0.95
"TOI","MAX","312330","Max Factor Pan Stick Fair 25","Maxfactor",0.95
"TOI","MAX","312345","Max Factor Colour Adapt Foundation Creamy Ivory 40","Maxfactor",0.95
"TOI","MAX","312347","Max Factor Colour Adapt Foundation Natural 70","Maxfactor",0.95
"TOI","MAX","312348","Max Factor Colour Adapt Foundation Golden 75","Maxfactor",0.95
"TOI","MAX","312349","Max Factor Miracle Touch Liquid IllusionFoundation Creamy Ivory 40","Maxfactor",0.95
"TOI","MAX","312366","Max Factor Kohl Eyeliner Pencil Black 20","Maxfactor",0.95
"TOI","MAX","312367","Max Factor Kohl Eyeliner Pencil Charcoal 50","Maxfactor",0.95
"TOI","MAX","312368","Max Factor Kohl Eyeliner Pencil Brown 30","Maxfactor",0.95
"TOI","MAX","312372","Max Factor 2000 Calorie Dramatic VolumeMascara Brown Black","Maxfactor",0.95
"TOI","MAX","312373","Max Factor False Lash Effect Fusion Mascara Black","Maxfactor",0.95
"TOI","MAX","312374","Max Factor False Lash Effect Mascara WaterproofBlack","Maxfactor",0.95
"TOI","MAX","312377","Max Factor Masterpiece Mascara Brown/Black","Maxfactor",0.95
"TOI","MAX","312378","Max Factor Masterpiece Mascara Black","Maxfactor",0.95
"TOI","MAX","312379","Max Factor Masterpiece Mascara Waterproof Black","Maxfactor",0.95
"TOI","MAX","312385","Max Factor Masterpiece Max Black","Maxfactor",0.95
"TOI","MAX","312386","Max Factor False Lash Effect Mascara Brown Black","Maxfactor",0.95
"TOI","MAX","312387","Max Factor False Lash Effect Mascara Black","Maxfactor",0.95
"TOI","MAX","312399","Max Factor Elixir Lipstick English Rose 510","Maxfactor",0.95
"TOI","MAX","312411","Max Factor Colour Elixir Lipstick 610 Angel Pink","Maxfactor",0.95
"TOI","MAX","312413","Max Factor Elixir Lipstick Ruby 715","Maxfactor",0.95
"TOI","MAX","312415","Max Factor Elixir Lipstick Pink Brandy 825","Maxfactor",0.95
"TOI","MAX","312416","Max Factor Elixir Lipstick Coral 827","Maxfactor",0.95
"TOI","MAX","312417","Max Factor Elixir Lipstick Rose 830","Maxfactor",0.95
"TOI","MAX","312420","Max Factor Elixir Lipstick Raisin 894","Maxfactor",0.95
"TOI","MAX","312423","Max Factor Lasting Performance Foundation Fair 100","Maxfactor",0.95
"TOI","MAX","312424","Max Factor Lasting Performance FoundationPastelle 102","Maxfactor",0.95
"TOI","MAX","312425","Max Factor Lasting Performance FoundationSoft Beige 105","Maxfactor",0.95
"TOI","MAX","312426","Max Factor Lasting Performance Foundation NaturalBeige 106","Maxfactor",0.95
"TOI","MAX","312428","Max Factor Lasting Performance Foundation NaturalBronze 109","Maxfactor",0.95
"TOI","MAX","312438","Max Factor Lipfinity Moisturising Top Coat","Maxfactor",0.95
"TOI","MAX","312439","Max Factor Lipfinity Lip Colour Angelic 20","Maxfactor",0.95
"TOI","MAX","312440","Max Factor Lipfinity Lip Colour Vivacious 40","Maxfactor",0.95
"TOI","MAX","312441","Max Factor Lipfinity Lip Colour Spicy 70","Maxfactor",0.95
"TOI","MAX","312442","Max Factor Lipfinity Lip Colour Passionate 110","Maxfactor",0.95
"TOI","MAX","312443","Max Factor Lipfinity Lip Colour Hot 120","Maxfactor",0.95
"TOI","MAX","312445","Max Factor Lipfinity Lip Colour Cool 30","Maxfactor",0.95
"TOI","MAX","312446","Max Factor Lipfinity Lip Colour Glowing 16","Maxfactor",0.95
"TOI","MAX","318942","Max Factor 2000 Calorie Mascara Waterproof Black","Maxfactor",0.95
"TOI","MAX","324785","Max Factor Face Finity All Day FlawlessFoundation 3in1 Golden 75","Maxfactor",0.95
"TOI","MAX","324786","Max Factor Face Finity All Day FlawlessFoundation 3in1 Natural 50","Maxfactor",0.95
"TOI","MAX","324787","Max Factor Face Finity All Day FlawlessFoundation 3in1 Almond 45","Maxfactor",0.95
"TOI","MAX","324788","Max Factor Face Finity All Day FlawlessFoundation 3in1 Beige 55","Maxfactor",0.95
"TOI","MAX","336321","Max Factor Glossfinity Nail Polish Rose Petal 45","Maxfactor",0.95
"TOI","MAX","336322","Max Factor Glossfinity Nail Polish Angel Nails 55","Maxfactor",0.88
"TOI","MAX","336323","Max Factor Glossfinity Nail PolishMidnight Bronze","Maxfactor",0.88
"TOI","MAX","336324","Max Factor Glossfinity Nail Polish Dusky Rose 105","Maxfactor",0.88
"TOI","MAX","336325","Max Factor Glossfinity Nail PolishRed Passion 110","Maxfactor",0.95
"TOI","MAX","336326","Max Factor Glossfinity Nail Polish Ruby Fruit 185","Maxfactor",0.95
"TOI","MAX","336327","Max Factor False Lash Effect Clump DefyMascara Black","Maxfactor",0.95
"TOI","MAX","400906","Max Factor False Lash Effect Fusion Mascara Black","Maxfactor",0.95
"TOI","MAX","400948","Max Factor Creme Puff Compact Natural","Maxfactor",0.95
"TOI","MAX","400949","Max Factor Creme Puff Compact Golden","Maxfactor",0.95
"TOI","MAX","400956","Max Factor Lipfinity Lip Colour Just In Love 335","Maxfactor",0.95
"TOI","MAX","400958","Max Factor Glossfinity Nail Polish Top Coat 05","Maxfactor",0.81
"TOI","MAX","400959","Max Factor Glossfinity Nail Polish Desert Sand 25","Maxfactor",0.88
"TOI","MAX","400964","Max Factor Glossfinity Nail Polish FlushedRose 75","Maxfactor",0.95
"TOI","MAX","400967","Max Factor Glossfinity Nail Polish Disco Pink 120","Maxfactor",0.81
"TOI","MAX","400968","Max Factor Glossfinity Nail Polish Marshmallow 125","Maxfactor",0.81
"TOI","MAX","400981","Max Factor Max Effect Mini Nail Polish Plum 24","Maxfactor",0.95
"TOI","MAX","400982","Max Factor Max Effect Mini Nail Polish Orange 25","Maxfactor",0.95
"TOI","MAX","400983","Max Factor Max Effect Mini Nail Polish Cappucino 2","Maxfactor",0.81
"TOI","MAX","400984","Max Factor Max Effect Mini Nail Polish Jade 27","Maxfactor",0.81
"TOI","MAX","400987","Max Factor Max Effect Mini Nail Polish Lilac 30","Maxfactor",0.81
"TOI","MAX","400989","Max Factor Max Effect Mini Nail Polish Lollipop 33","Maxfactor",0.95
"TOI","MAX","400991","Max Factor Max Effect Mini Nail Polish CandyBlue 35","Maxfactor",0.95
"TOI","MAX","400992","Max Factor Max Effect Mini Nail Polish Noir 36","Maxfactor",0.88
"TOI","MAX","400994","Max Factor Max Effect Mini Nail Polish PurpleHaze 38","Maxfactor",0.95
"TOI","MAX","400996","Max Factor Max Effect Mini Nail PolishMoon Dust 42","Maxfactor",0.81
"TOI","MAX","401000","Max Factor Glossfinity Nail Polish Candy Rose 50","Maxfactor",0.95
"TOI","MAX","401001","Max Factor Glossfinity Nail Polish Cute Coral 70","Maxfactor",0.95
"TOI","MAX","401004","Max Factor Glossfinity Nail PolishBurgundy Crush 155","Maxfactor",0.81
"TOI","MAX","408582","Max Factor Glossfinity Gel Shine Nail PolishVivid Vermillion 20","Maxfactor",0.88
"TOI","MAX","408584","Max Factor Glossfinity Gel Shine Patent Poppy 25","Maxfactor",0.88
"TOI","MAX","408854","Max Factor Glossfinity Gel Shine Nail PolishTwink Pink 30","Maxfactor",0.88
"TOI","MAX","408855","Max Factor Glossfinity Gel Shine Nail PolishLacquer Violet 35","Maxfactor",0.88
"TOI","MAX","408856","Max Factor Glossfinity Gel Shine Nail PolishGlazed Colbalt 40","Maxfactor",0.88
"TOI","MAX","408857","Max Factor Glossfinity Gel Shine Nail PolishGleaming Teal 45","Maxfactor",0.95
"TOI","MAX","408858","Max Factor Glossfinity Gel Shine Nail PolishRadiant Ruby 50","Maxfactor",0.95
"TOI","MAX","408859","Max Factor Glossfinity Gel Shine Nail PolishSparkberry 55","Maxfactor",0.88
"TOI","MAX","408860","Max Factor Glossfinity Gel Shine Nail PolishSheen Merlot 60","Maxfactor",0.95
"TOI","MAX","408863","Max Factor Clump Defy Extensions Mascara Black","Maxfactor",0.95
"TOI","MAX","414734","Max Factor Creme Puff Blush Lovely Pink 5","Maxfactor",0.95
"TOI","MAX","414735","Max Factor Creme Puff Blush Nude Mauve 10","Maxfactor",0.95
"TOI","MAX","414736","Max Factor Creme Puff Blush Seductive Pink 15","Maxfactor",0.95
"TOI","MAX","425950","Max Factor Lipfinity Longlasting LipstickEvermore Sublime 20","Maxfactor",0.95
"TOI","MAX","425951","Max Factor Lipfinity Longlasting LipstickEver Sumptuous 25","Maxfactor",0.95
"TOI","MAX","425952","Max Factor Lipfinity Longlasting LipstickAlways Chic 40","Maxfactor",0.95
"TOI","MAX","425953","Max Factor Lipfinity Longlasting LipstickEver So Vivid 45","Maxfactor",0.95
"TOI","MAX","444131","Max Factor False Lash Epic Mascara Black","Maxfactor",0.95
"TOI","MAX","444132","Max Factor Smooth Miracle Primer","Maxfactor",0.95
"TOI","MAX","450853","Max Factor Matte Bullet Lipstick Nude 05","Maxfactor",0.88
"TOI","MAX","450854","Max Factor Matte Bullet Sunkiss 10","Maxfactor",0.88
"TOI","MAX","450855","Max Factor Matte Bullet Rose 20","Maxfactor",0.88
"TOI","MAX","450857","Max Factor Natural Brow Styler 01 Clear","Maxfactor",0.95
"TOI","MAX","450858","Max Factor Effect Mini Nail 23 Hot Pink","Maxfactor",0.88
"TOI","MAX","451470","Max Factor Matte Bullet Love 35","Maxfactor",0.88
"TOI","MAX","451471","Max Factor 2000 Cal Curl Addict Mascara Black","Maxfactor",0.88
"TOI","MAY","425972","Maybelline Dr Rescue Nail Care Quick Dry DropsTop Coat","Garnier",0.81
"TOI","MED","238991","4head Headache Relief 3.6g","4 Head",0.8625
"TOI","MED","146230","Alka-Seltzer Original 20pk","Alka Seltzer",0.6
"TOI","MED","452296","Canesten Thrush Combi","Bayer",0.8625
"TOI","MED","452297","Canestest","Bayer",0.8625
"TOI","MED","452298","Canesbalance","Bayer",0.8625
"TOI","MED","452299","CanesOasis 6pk","Bayer",0.8625
"TOI","MED","452300","Canesfresh Feminine Wipes 10pk","Bayer",0.76
"TOI","MED","452301","Canesfresh Soothing Wash Gel 200ml","Bayer",0.88
"TOI","MED","454675","Rennie Peppermint 96 Tablets","Bayer",0.6
"TOI","MED","273662","Berroca Effervescent Original 15pk","Berocca",0.8625
"TOI","MED","305006","Berroca Effervescent Mixed Berries 15pk","Berocca",0.8625
"TOI","MED","274497","Enteric Coated Aspirin 75mg","Brunel",0.95
"TOI","MED","331802","Centrum Advanced 50+ Multivitamin 30pk","Centrium",0.8625
"TOI","MED","331803","Centrum Advanced Multivitamin 30pk","Centrium",0.8625
"TOI","MED","332707","Centrum Performance Multivitamin 30pk","Centrium",0.8625
"TOI","MED","350174","Centrum For Men 50 Plus 30pk","Centrium",0.8625
"TOI","MED","350175","Centrum For Women 50 Plus 30pk","Centrium",0.8625
"TOI","MED","352072","Centrum Fruity Chew's Multivitamin 30pk","Centrium",0.8625
"TOI","MED","350185","Dulcolax 10pk","Dulco-Lax",0.6
"TOI","MED","351693","Dulcolax 40pk","Dulco-Lax",0.6
"TOI","MED","223084","Fybogel Hi-Fibre Drink Sachets 10pk","Fybrogel",0.6
"TOI","MED","446305","Clear & Simple Mid Preg Test Twin Pack","Healthpoint",0.775
"TOI","MED","33548","KY Lubricating Jelly 50ml","K-Y Jelly",0.81
"TOI","MED","453228","Jelly Bears Multivitamin Strawberry 120g","Millhouse",0.8625
"TOI","MED","453229","Jelly Bears Calcium Strawberry 120g","Millhouse",0.8625
"TOI","MED","280548","Freeze Spray 150ml","Muscle Pain",0.8625
"TOI","MED","280549","Heat Spray 150ml","Muscle Pain",0.8625
"TOI","MED","126585","Combe Odoreaters Super Tuff 2pk","Odour-Eaters",0.8625
"TOI","MED","207480","Odor-Eaters Foot and Shoe Spray 150ml","Odour-Eaters",0.95
"TOI","MED","343782","Peach Vapour Rub 50g","Peach Ethical",0.8625
"TOI","MED","454674","Pirinase Hayfever Nasal Spray 60 Doses","Piriteze",0.8625
"TOI","MED","350538","Feroglobin 30pk","Vitabiotics",0.8625
"TOI","MED","350539","Perfectil Hair Nails and Skin 30pk","Vitabiotics",0.8625
"TOI","MED","351927","Menopace 30pk","Vitabiotics",0.81
"TOI","MED","351928","Wellwomen 30pk","Wellwoman",0.81
"TOI","MED","348281","Aqueous Cream Tub 500g","Wilko",0.95
"TOI","MED","348318","Iron Tablets 14mg 90pk","Wilko",0.8625
"TOI","MED","348468","Corn Removal Plasters 6pk","Wilko",0.8625
"TOI","MED","349748","Bells Childrens Dry Tickly Cough 200ml","Wilko",0.95
"TOI","MED","349944","Lint 10 x 45cm","Wilko",0.8625
"TOI","MED","351223","Pink Cohesive Bandage","Wilko",0.8625
"TOI","MED","244119","Wind Setlers Easy to Swallow Gel Caps 24pk","Windsetlers",0.6
"TOI","MED","352256","XLS Fat Binder 30pk","XLS Medical",0.9
"TOI","MED","406759","XLS Direct Sachets 15pk","XLS Medical",0.95
"TOI","MED","435264","XLS Max Strength 20pk","XLS Medical",0.8125
"TOI","MEN","402930","Alpecin Caffeine Shampoo C1 250ml","Ariel",0.95
"TOI","MEN","450561","Control GX Shampoo 147ml","Just For Men",0.81
"TOI","MEN","450562","Control GX Shampoo & Conditioner 147ml","Just For Men",0.81
"TOI","MEN","169920","Loreal Studio Line Style Rework 150ml","L'Oreal",0.88
"TOI","MEN","338316","Studio Mineral Control Invisi'gel 150ml","L'Oreal",0.88
"TOI","MEN","352580","L’Oreal Men Expert Carbon Protect 48HAnti-Perspirant Deodorant 250ml","L'Oreal",0.8625
"TOI","MEN","430654","L’Oreal Men Expert Thermic Resist 48HAnti-Perspirant Deodorant 250ml","L'Oreal",0.95
"TOI","MEN","445546","L’Oreal Men Expert Hydra Energetic Shower Gel300ml","L'Oreal",0.8625
"TOI","MEN","445547","L’Oreal Men Expert Total Clean Shower Gel 300ml","L'Oreal",0.8625
"TOI","MEN","450667","L’Oreal Men Expert Hydra Sensitive Shower Gel300ml","L'Oreal",0.8625
"TOI","MEN","450668","L’Oreal Men Expert Invincible Sport Shower Gel300ml","L'Oreal",0.8625
"TOI","MEN","450669","L’Oreal Men Expert Sensitive Control 48HDeodorant 250ml","L'Oreal",0.8625
"TOI","MEN","450670","L’Oreal Men Expert Invincible Sport 96HAnti-Perspirant Deodorant 250ml","L'Oreal",0.8625
"TOI","MEN","446066","Right Guard Total Defence 5 Fresh Roll OnAnti-Perspirant 50ml","Schwarzkopf",0.95
"TOI","MEN","346113","Quattro For Men Disposable Razors 3pk","Wilkinson Sword",0.85
"TOI","MEN","346730","Mens Nail Scissors","Wilko",0.8625
"TOI","MON","222498","Strawberry Souffle Face Mask","Montagne Jeunesse",0.775
"TOI","MON","449527","7th Heaven Charcoal Mud Masque","Montagne Jeunesse",0.95
"TOI","MON","449528","7th Heaven Argan Oil Rescue Hair Masque","Montagne Jeunesse",0.95
"TOI","PER","287321","Giorgio Beverly Hills Eau de Toilette 30ml","Armani",0.9
"TOI","PER","445552","Anais Anais Eau De Toilette 30ml","Cacharel",0.9
"TOI","PER","425246","Cerrutti 1881 Eau de Toilette Femme 30ml","Cerruti",0.95
"TOI","PER","449670","Charlie Blue Eau De Toilette Spray 100ml","Revlon",0.9
"TOI","PER","449671","Charlie Red Eau de Toilette 100ml","Revlon",0.9
"TOI","PER","425244","Tommy Girl Eau de Toilette 30ml","Tommy Hilfiger",0.95
"TOI","PER","425245","Tommy Men Eau de Toilette 30ml","Tommy Hilfiger",0.95
"TOI","RIM","426659","The Only 1 Lipstick  - You're All Mine","Rimmel",0.81
"TOI","RIM","453467","Brow This Way with Argan Oil Med Brown","Rimmel",0.9
"TOI","RIM","453468","Brow This Way with Argan Oil Clear","Rimmel",0.95
"TOI","RIM","453488","Rita Ora 60 Seconds Nail Polish Ora-ngy Vibe404","Rimmel",0.81
"TOI","SHC","307832","Head And Shoulders Anti Dandruff ConditionerSmooth And Silky 400ml","Head & Shoulders",0.95
"TOI","SHC","322631","Head and Shoulders Anti-Dandruff Shampoo Apple Fresh 500ml","Head & Shoulders",0.95
"TOI","SHC","352685","Frizz Ease Recovery Conditioner 150ml","John Frieda",0.95
"TOI","SHC","352686","Frizz Ease Protecting  Cream 100ml","John Frieda",0.95
"TOI","SHC","352689","Frizz Ease Straight Shampoo 250ml","John Frieda",0.95
"TOI","SHC","352690","Frizz Ease Straight Conditioner 250ml","John Frieda",0.95
"TOI","SHC","352691","Frizz Ease Dream Curls Shampoo 250ml","John Frieda",0.95
"TOI","SHC","352692","Frizz Ease Dream Curls Conditioner 250ml","John Frieda",0.95
"TOI","SHC","352703","Frizz Ease Original Hair Serum 50ml","John Frieda",0.95
"TOI","SHC","451175","Pro:Voke Liquid Blonde Colour ActivatingTreatment Shampoo 150ml","Pro-Voke",0.95
"TOI","SHC","451176","Liquid Blonde Intense Shine Conditioner 150ml","Pro-Voke",0.95
"TOI","SHC","451177","Liquid Blonde Colour Care Shampoo 200ml","Pro-Voke",0.95
"TOI","SHC","451178","Liquid Blonde Colour Care Conditioner 200ml","Pro-Voke",0.95
"TOI","SHC","290255","Schwarzkpf Got2Be Volumising Hairspray2 Sexy 300ml","Schwarzkopf",0.95
"TOI","SHC","290256","Schwarzkkopf Got2Be Heat Protection SprayGuardian Angel 220c 200ml","Schwarzkopf",0.95
"TOI","SHC","186286","Neutrogena T/Gel Therapeutic Shampoo 125ml","T Gel",0.95
"TOI","SHC","157942","Wash and Go Universal 2in1 Shampoo andConditioner 200ml","Wash & Go",0.95
"TOI","SHC","247177","Wash and Go Sport 2in1 Shampoo and Conditioner200ml","Wash & Go",0.8625
"TOI","SHC","212608","Silvikrin Classic Hairspray Maximum Hold 400ml","Wella",0.95
"TOI","SHC","236472","Silvikrin Classic Hairspray Firm Hold 400ml","Wella",0.95
"TOI","SHC","236643","Silvikrin Natural Hold Hairspray 75ml","Wella",0.95
"TOI","SHC","236645","Silvikrin Classic Hairspray Firm Hold 75ml","Wella",0.95
"TOI","SHC","69396","Silvikrin Classic Hairspray Natural Hold 400ml","Wella",0.88
"TOI","SHC","69397","Silvikrin Classic Hairspray Firm Hold 250ml","Wella",0.81
"TOI","SHC","69398","Silvikrin Classic Hairspray Maximum Hold 250ml","Wella",0.88
"TOI","SUN","409333","Garnier Ambre Solaire Ultra-Hydrating Sun CreamSPF50+ 200ml","L'Oreal",0.95
"TOI","SUN","451481","L' Oreal Sublime Bronze Gradual Tan Medium 200ml","L'Oreal",0.8625
"TOI","SUN","450600","Riemann P20 SPF Once a Day Sun ProtectionSpray 30 SPF 100ml","Rieman P20",0.8625
"TOI","SUN","450601","Riemann P20 Once a Day Sun Protection SpraySPF 50 100ml","Rieman P20",0.8625
"TOI","SUN","315006","St Moriz Self Tan Applicator Mitt","St Moritz",0.8625
"TOI","SUN","315976","St Moriz Self Tan Lotion Instant 200ml","St Moritz",0.95
"TOI","SUN","315977","St Moriz Self Tan Mousse Instant Medium 200ml","St Moritz",0.95
"TOI","SUN","316200","St Moriz Self Tan Mousse Instant Dark 200ml","St Moritz",0.95
"TOI","SUN","316201","St Moriz Self Tan Mist Instant Medium 150ml","St Moritz",0.95
"TOI","SUN","430644","St Moriz Pro Fast Self Tan Foam 150ml","St Moritz",0.8625
"TOI","SUN","449629","St Moriz Professional Instant Tan","St Moritz",0.8625
"TOI","TRA","351875","Satin Care Shave Gel Sensitive 75ml","Gillette",0.95
