"PSA_1","PSA_2","Article","Web Description","Brand","Type","Colour","Size","Assembly","Material","Washable","Coverage","Pack Qty","Capacity","Power","Model Number","Age","DQ Score"
"HOM","COO","418030","Wilko Lace Effect Glass Bowl Lilac Reminisce Range","Wilko","Bowls",NA,"Bowl 27cm","No","Glass",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","418080","Wilko Standing Stag GoldSanctuary Range","Wilko","Ornaments",NA,NA,"No","Resin",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","418590","Wilko Small Waisted Vase","Wilko","Vases",NA,"25cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","COO","418592","Wilko Clear Bullet Vase","Wilko","Vases",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","418593","Wilko Waisted Vase Medium","Wilko","Vases",NA,"30cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","COO","418594","Wilko Large Posy Vase","Wilko","Vases",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","418610","Wilko Leaf Etched Votive Holder","Wilko","Candle Holders",NA,NA,"No","100% Glass",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","427041","Wilko Decorative Tealight Holder Red  SaharaCollection","Wilko","Tealight Holders",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427042","Wilko Soft Decorative Sand White","Wilko","Sand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","COO","427046","Wilko Tealight Holders Clear Glass 3pk","Wilko","Candles Holders",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","COO","427047","Wilko Tealight Holder Block Clear Glass 3pk","Wilko","Candle Holders",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","COO","427048","Wilko Tapered Tealight Holder Clear Glass","Wilko","Candles Holders",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","COO","427049","Wilko Heart Shaped Tealight Holder Clear Glass","Wilko","Candles Holders",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427056","Wilko Tealight Holder Purple","Wilko","Tealight Holders",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427057","Wilko Tealight Holder Green","Wilko","Tealight Holders",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427058","Wilko Glass Vase Square Clear","Wilko","Vases",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","427101","Wilko Candle Jar White Linen and Lily55 Hours Burn Time","Wilko","Fragranced Candles",NA,"9.7 x 9.7 x 11.5cm","No",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","427102","Wilko Candle Jar Cream Vanilla Pod55 Hours Burn Time","Wilko","Fragranced Candles",NA,"9.7 x 9.7 x 11.5cm","No",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","427103","Wilko Candle Jar Wild Lavender and Rose55 Hours Burn Time","Wilko","Fragranced Candles",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427104","Wilko Candle Jar Green Melon and Rhubarb55 Hours Burn Time","Wilko","Fragranced Candles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","COO","427105","Wilko Candle Jar Passion Fruit and Blueberry55 Hours Burn Time","Wilko","Fragranced Candles",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427106","Wilko Candle Jar Sweet Strawberry and Red Fruit55 Hours Burn Time","Wilko","Fragranced Candles",NA,"9.7 x 9.7 x 11.5cm","No",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","427107","Wilko Candle Square Glass Jar White Linen and Lily30 Hours Burn Time","Wilko","Fragranced Candles",NA,"8 x 8 x 8cm","No",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","427108","Wilko Candle Square Glass Jar Cream Vanilla Pod30 Hours Burn Time","Wilko","Fragranced Candles",NA,"8 x 8 x 8cm","No",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","427109","Wilko Candle Square Glass Jar Pink Lavender & Rose30 Hours Burn Time","Wilko","Fragranced Candles",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427110","Wilko Candle Square Glass Jar Green Melon andRhubarb 30 Hours Burn Time","Wilko","Fragranced Candles",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427111","Wilko Candle Square Glass Jar Blue Passionfruit30 Hours Burn Time","Wilko","Fragranced Candles",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427112","Wilko Candle Square Glass Jar Red Fruit30 Hours Burn Time","Wilko","Fragranced Candles",NA,"8 x 8 x 8cm","No",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","427116","Wilko Wooden Rose Heart Plum","Wilko","Wall Art",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427130","Wilko Oasis Metal Cage Bird Pot Pourri","Wilko","Pot Pourri",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427131","Wilko Pot Pourri Melon and Rhubarb Small","Wilko","Pot Pourri",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427132","Wilko Oasis Decorative Balls","Wilko","Decorative Accessories",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427133","Wilko Neutral Decorative Balls","Wilko","Decorative Accessories",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427134","Wilko Pot Pourri Wild Lavender and Rose","Wilko","Pot Pourri",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427135","Wilko Pot Pourri Sweet Strawberry and Red FruitsSmall","Wilko","Pot Pourri",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427136","Wilko Red Decorative Balls","Wilko","Decorative Accessories",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427137","Wilko Incense Burner Ceramic Owl White","Wilko","Insense Burner",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427152","Wilko Love Multi Picture Frame","Wilko","Photo Frames",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427155","Wilko Decorative Chalkboard","Wilko","Message Boards",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427157","Wilko Heart Clock","Wilko","Mantle Clocks",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427160","Wilko Key Shaped Clock and Calendar","Wilko","Calendar",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427162","Wilko Slate Heart Candle Plate","Wilko","Candles Holders",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427164","Wilko Amazing Things Heart Plaque","Wilko","Plaques",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427166","Wilko Love You to The Moon Plaque","Wilko","Plaques",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427181","Wilko Pot Pourri Bowl White","Wilko","Pot Pourri Bowl",NA,"27.5 x 12.5 x 7.5cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","COO","427182","Wilko Single Stem Vase Clear","Wilko","Single Stem Vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","COO","427183","Wilko Single Stem Vase Red","Wilko","Single Stem Vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","COO","427184","Wilko Single Stem Vase Green","Wilko","Single Stem Vase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","COO","427187","Wilko Concrete Effect Heart Shaped Candle","Wilko","Candles",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","427201","Wilko Wooden Hanging Plaque Set of 3","Wilko","Plaques",NA,"2 x 18 x 30cm","No","Wood",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","427206","Wilko Glass Tealights Set of 2","Wilko","Tealight Holders",NA,"8.2 x 17 x 9.5cm","No","Glass",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","437744","Wilko LED Tealights 6pk","Wilko","LED Candles",NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,0.86
"HOM","COO","437747","Wilko Filled Glass Candle Sparkling Winter","Wilko","Fragranced Candles",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","437890","Wilko Cream Lit Twigs","Wilko","Decorative Lighting",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","437892","Wilko Twigs Red Glitter","Wilko","Twigs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","COO","437917","Wilko Artificial Succulent in Fabric Pot","Wilko","Home Accessories",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","437927","Wilko Christmas Ornament Sparkly StagWhite Reflections","Wilko","Ornaments",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","438254","Wilko Green Forest 60 x 90cm","Wilko","Wall Art",NA,"60cm x 90cm","No",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","438275","Wilko LED Metal Star Red","Wilko","Decorative Lighting",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","438278","Wilko Copper Effect Lantern Medium","Wilko","Lanterns",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","438281","Wilko Stag Head","Wilko","Ornaments",NA,"W: 27cm x D: 18cm x H: 40cm","No","Polyresin",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","438283","Wilko Wooden Light Up Star","Wilko","Decorative Lighting",NA,"W: 36cm x D: 5cm x H: 36cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.883333333333333
"HOM","COO","438290","Wilko Love Tealight Holders 4pk","Wilko","Tealight Holders",NA,"Each tealight holder size: Dia 5.5 x H 7.0cm","No","Stoneware",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","438500","Wilko Poinsettia Cream","Wilko","Poinsettia",NA,"22 X 22 X 66CM",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","COO","439365","Wilko Pot Pourri Cinnamon Spice","Wilko","Pot Pourri",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","439366","Wilko Pot Pourri Silver Sparkling Winter","Wilko","Pot Pourri",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","446487","Wilko Jug Plum","Wilko","Jugs",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","446494","Wilko Riviera Floral Bunting","Wilko","Bunting",NA,"300 x 15 x 8cm","No","Polyester",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","446499","Wilko Fabric Hanging Plaque","Wilko","Wall Art",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","446501","Wilko Tin Jug Green","Wilko","Jugs",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","446502","Wilko Jug Duck Egg","Wilko","Jugs",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","446518","Wilko Fish Bowl Glass Vase","Wilko","Vases",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","446848","Wilko Glass Candle Jar With Lid","Wilko","Candles",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","446850","Wilko Ceramic Diffuser 100ml","Wilko","Reed Diffusers",NA,"100ml","No",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","446917","Wilko Ceramic Cylinder Vase Cream","Wilko","Vases","Cream","25 x 10 x 10cm","No",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","446952","Wilko Square Mirrored Tealight Holder","Wilko","Tealight Holders",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","446962","Wilko Ceramic Candle","Wilko","Candles",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","446971","Wilko Glass Candle With Metal Lid Pearlescent","Wilko","Candles",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","446976","Wilko Candle and Diffuser Set","Wilko","Candles",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","447175","Wilko Words Ceramic Jug","Wilko","Jugs","Green","19.5 x 17 x 12cm","No",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","447176","Wilko Etched Blossom Glass Vase","Wilko","Vases",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOM","COO","447178","Wilko Hessian Love Bunting","Wilko","Bunting",NA,NA,"No","Fabric",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","447210","Wilko Succulent in Ceramic Pot","Wilko","Succulents",NA,"12cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","COO","447211","Wilko Faux Grass In Pot","Wilko","Succulents","Green","22 x 22 x 27cm","No",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","447215","Wilko Mini Orchid in Cement Pot","Wilko","Vase with Flower",NA,"26cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","COO","447220","Wilko Pink Rose String Lights","Wilko","Decorative Lighting","Pink","4 x 5 x 230cm","No",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","455342","Wilko Home Key Hook Plaque 25x25cm","Wilko","Key Hooks",NA,"25x25x0.9cm","No","MDF, Paper, metal key hooks, metal hanger",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","455347","Wilko Canvas Golden Trees 90x60cm","Wilko","Wall Art",NA,"90x60x2.5cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","COO","455350","Wilko Grey Dahlia Canvas 48x48cm","Wilko","Wall Art",NA,"48x48x1.8cm","No","Polyester Canvas, MDF frame, metal hanger",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","455356","Wilko Floral Canvasses Grey 20 x 20cm 3pk","Wilko","Wall Art",NA,"20x20x1.8cm each","No","Polyester Canvas, MDF frame, metal hanger",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","455383","Wilko Lake Canvas 48x48cm","Wilko","Wall Art",NA,"48x48x1.8cm","No","Polyester Canvas, MDF frame, metal hanger",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","455394","Wilko Home Canvas 48x48cm","Wilko","Wall Art",NA,"48x48x1.8cm","No","Polyester Canvas, MDF frame, metal hanger",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","455444","Wilko Orchid in Two Tone Vase","Wilko","Vase with Flower",NA,"20 x 9 x 18 cms","No","POLYESTER WIRE GLASS",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","455452","Wilko Pink Peonies in Glass Jar","Wilko","Vase with Flower",NA,NA,"No","glass / plastic / synthetic textile",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","455500","Wilko Glass Two Tone Vase Red","Wilko","Vases",NA,NA,"No","100% Glass",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","455574","Wilko Let It Snow Plaque","Wilko","Wall Plaque",NA,"W: 30cm x D: 1.2cm x H: 44cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","COO","455607","Wilko Mason Jar Candle Cinnamon Spice","Wilko","Fragranced Candles",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","455608","Wilko Mason Jar Candle Sparkling Winter","Wilko","Fragranced Candles",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","455628","Wilko Scented Candle Tin Silver Sparkling Winter","Wilko","Fragranced Candles",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","455629","Wilko Scented Tealights Red Cinnamon Spice 24pk","Wilko","Tealights",NA,"3 x 11.7 x 15.5cm",NA,NA,NA,NA,"24",NA,NA,NA,NA,0.93
"HOM","COO","455866","Wilko Cork Base Glass Hurricane","Wilko","Candle Holders",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","455870","Wilko Ceramic Words Jug","Wilko","Ornaments",NA,"16 x 19.5 x 12cm","No","Ceramic",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","455887","Wilko Letter Rack With Drawer","Wilko","Letter Rack",NA,NA,"No","Wood / MDF",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","COO","455891","Wilko Heart Storage Drawers","Wilko","Storage Drawers",NA,"20 x 22 x 9cm","No","Wood/MDF",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","455928","Wilko LED Mercury Bottle Silver","Wilko","Ornaments",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","455929","Wilko LED Mercury Bottle Red","Wilko","Ornaments",NA,"10 x 20 x 10cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","COO","455945","Wilko Silver Leaf Tealight Holder","Wilko","Tealight Holders",NA,"W: 8.5cm x D: 8.5cm x H: 8cm","No","Stoneware",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","COO","456078","Wilko Sparkle Friends Plaque","Wilko","Wall Art",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","456080","Wilko Home Words Plaque","Wilko","Wall Art",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","COO","70121","Wilko Dri-Foam Brick","Wilko","Dri-Foam",NA,"Single",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","CPT","146305","Swish Curtain Hooks 100pk","Swish","Hooks","White","100 Pack",NA,NA,NA,NA,"100pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPT","236681","Swish Gliders 10pk","Swish","Hooks","White","10 Pack",NA,NA,NA,NA,"10pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPT","3781340","Swish Sologlide Multipurpose Curtain Track  White125cm","Swish","Track","White","125cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPT","3781540","Swish Sologlide Multipurpose Curtain Track White150cm","Swish","Track","White","150cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPT","3781740","Swish Sologlide Multipurpose Curtain Track White175cm","Swish","Track","White","175cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPT","3781940","Swish Sologlide Multipurpose Curtain Track White200cm","Swish","Track","White","200cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPT","3782140","Swish Sologlide Multipurpose Curtain Track White225cm","Swish","Track","White","225cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPT","3821540","Swish Sologlyde End Stops 2pk","Swish","Track Ends","White","Single",NA,NA,NA,NA,"2pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPT","3822240","Swish Sologlyde Gliders 10pk","Swish","Hooks","White","100 Pack",NA,NA,NA,NA,"10pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPT","59285","Swish Sologlyde Brackets 5pk","Swish","Track Brackets","White","5 Pack",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPT","59302","Swish Sologlyde Curtain Hooks 25pk","Swish","Hooks","White","25 Pack",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","137495","Wilko Glider Hook 10pk","Wilko","Hooks","White","Pack",NA,NA,NA,NA,"10pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","146146","Wilko Keylock Support 4pk","Wilko","Track Brackets","White","Pack",NA,NA,NA,NA,"4pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","146147","Wilko Track End Covers 2pk","Wilko","Track Ends","White","Pack",NA,NA,NA,NA,"2pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","146148","Wilko Tension Rod Self Locking Extendable White60 - 100cm","Wilko","Tension Rods","White","60-100cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","CPX","146150","Wilko Tension Rod Self Locking ExtendableWhite 100 - 150cm","Wilko","Tension Rods","White","100-150cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","CPX","146151","Wilko Tension Rod Self Locking ExtendableWhite 150 - 200cm","Wilko","Tension Rods","White","150-200cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","CPX","177925","Wilko Cafe Style Rod Brass Effect 120 - 215cm","Wilko","Cafe Rods","Gold","120-215cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","177926","Wilko Rings Cafe Rod Brass Effect 10pk","Wilko","Curtain Rings","Gold","10 Pack",NA,NA,NA,NA,"10pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","177930","Wilko Cafe Style Rod Silver Effect 50 - 75cm","Wilko","Cafe Rods","Silver","50-75cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","177931","Wilko Cafe Style Rod Silver Effect 75 - 125cm","Wilko","Cafe Rods","Silver","75-120cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","177932","Wilko Cafe Style Rod Silver Effect 120 - 215cm","Wilko","Cafe Rods","Silver","120-215cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","177933","Wilko Silver Effect Cafe Rod Rings 10pk","Wilko","Curtain Rings","Silver","10 Pack",NA,NA,NA,NA,"10pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","232233","Wilko Firenze Pair of Holdbacks Black 2pk","Wilko","Holdbacks","Black","2 Pack",NA,NA,NA,NA,"2pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","232247","Wilko Firenze Pair of Holdbacks Silver Effect 2pk","Wilko","Holdbacks","Silver","2 Pack",NA,NA,NA,NA,"2pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","232253","Wilko Curtain Pole Rings Plastic Black 19mm10pk","Wilko","Curtain Rings","Black","19mm",NA,NA,NA,NA,"10pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","232255","Wilko Curtain Pole Rings Silver Effect 10pk","Wilko","Curtain Rings","Silver","19mm",NA,NA,NA,NA,"10pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","232347","Wilko Curtain Pole Rings Brass Effect 28mm 8pk","Wilko","Curtain Rings","Metal","28mm",NA,NA,NA,NA,"8pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","232348","Wilko Curtain Pole Rings Silver Effect 28mm 8pk","Wilko","Curtain Rings","Silver","28mm",NA,NA,NA,NA,"8pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","232405","Wilko Voile Pair of Holdbacks Silver Effect 2pk","Wilko","Holdbacks","Silver","2 Pack",NA,NA,NA,NA,"2pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","259081","Wilko Curtain Track White Plastic 120 x 2cm","Wilko","Track","White","120x2cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","259082","Wilko Curtain Track 150 x 2.6cm","Wilko","Track","White","150x2.6cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","259083","Wilko Curtain Track White Plastic 180 x 2.6cm","Wilko","Track","White","180x2.6cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","287706","Wilko Tension Rod Extendable Self Locking White40 - 60cm","Wilko","Tension Rods","White","40-60cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","CPX","287707","Wilko Net Rod Extendable White 40 - 60cm","Wilko","Net Rail","White","40-60cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","287708","Wilko Centre Support Self Adhesive","Wilko","Net Rail","White","Pack",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","287753","Wilko Palma Hook Pair of Tieback Satin SilverEffect 2pk","Wilko","Tiebacks","Silver","Pack",NA,NA,NA,NA,"2pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","287754","Wilko Palma Hook Pair of Tieback Antique BrassEffect 2pk","Wilko","Tiebacks","Metal","Pack",NA,NA,NA,NA,"2pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","287755","Wilko Palma Hook Pair of Tieback Chrome Effect 2pk","Wilko","Tiebacks","Metal","Pack",NA,NA,NA,NA,"2pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","287757","Wilko Palma Hook Pair of Tieback Cream 2pk","Wilko","Tiebacks","Cream","Pack",NA,NA,NA,NA,"2pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","287758","Wilko Curtain Pole Natural Wood Effect 150cm x28mm","Wilko","Fixed Poles","Wood","150cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","CPX","287759","Wilko Curtain Pole Natural Wood Effect 180cm x28mm","Wilko","Fixed Poles","Wood","180cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","CPX","287760","Wilko Curtain Pole Natural Wood Effect 240cm x28mm","Wilko","Fixed Poles","Wood","240cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","CPX","287761","Wilko Curtain Pole Natural Wood Effect 300cm x28mm","Wilko","Fixed Poles","Wood","300cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","287762","Wilko Curtain Pole Bracket Natural Wood Effect28mm","Wilko","Brackets","Wood","28mm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","287763","Wilko Curtain Pole Rings Natural Wood Effect 28mm4pk","Wilko","Curtain Rings","Wood","28mm",NA,NA,NA,NA,"4pk",NA,NA,NA,NA,0.941666666666667
"HOM","CPX","287764","Wilko Curtain Pole Dark Oak Effect 150cm x 28mm","Wilko","Fixed Poles","Wood","150cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","CPX","287765","Wilko Curtain Pole Dark Oak Effect 180cm x 28mm","Wilko","Fixed Poles","Wood","28mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
