"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"SBK","GIF","410603","Wilko Happy Birthday Roll Wrap 2m","Wilko",NA,"Green","2",0.883333333333333
"SBK","GIF","410604","Wilko Glitter Roll Wrap Pink 1.5m","Wilko",NA,"Pink","1",0.883333333333333
"SBK","GIF","410605","Wilko Bright Stripe Roll Wrap 2m","Wilko",NA,"Multi","1",0.883333333333333
"SBK","GIF","410606","Wilko Cupcake Rollwrap 2m","Wilko",NA,"Multi","1",0.883333333333333
"SBK","GIF","410609","Wilko Pirates Roll Wrap 2m","Wilko",NA,"Multi","1",0.883333333333333
"SBK","GIF","410616","Wilko Cupcake Shaped Gift Bag Large","Wilko",NA,NA,"1",0.825
"SBK","GIF","410984","Wilko Selfie Polka Dot Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 7.0 x 7.0cm","Multi","2",0.941666666666667
"SBK","GIF","410987","Wilko Pink Happy Birthday Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 5.8 x 5.8cm","Pink","2",0.941666666666667
"SBK","GIF","420206","Wilko Flat Wrap Lovely Day 2 Sheets 2 Tags","Wilko","50 X 70cm","Multi","2",0.941666666666667
"SBK","GIF","420209","Wilko Gift Bag Pink Candles Kraft Medium","Wilko","21.5 x 10.0 x 25.4cm","Multi","1",0.941666666666667
"SBK","GIF","420313","Wilko Tissue Pack Pink and Polka Dot","Wilko","50x66cm","Multi","5",0.941666666666667
"SBK","GIF","420314","Wilko Tissue Pack Blue and Polka Dot","Wilko","50x66cm","Blue","5pk",0.941666666666667
"SBK","GIF","420315","Wilko Flat Owl Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 7.2 x 6.4cm","Multi","2",0.941666666666667
"SBK","GIF","420318","Wilko Special Wishes Gift Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 7.4 x 7.0cm","Multi","2",0.941666666666667
"SBK","GIF","420319","Wilko Owl Gift Bag Medium","Wilko","21.5 x 10.0 x 25.4cm","Multi","1",0.941666666666667
"SBK","GIF","430115","Wilko Birthday Parcels Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 7.0 x 7.0cm","Multi","2",0.941666666666667
"SBK","GIF","430116","Wilko New Baby 2 Sheets 2 Tag","Wilko","Sheet 50 x 70cm Tag 9.0 x 8.0cm","Multi","2",0.941666666666667
"SBK","GIF","430123","Wilko New Baby Gift Bag Large","Wilko","32.0 x 16.0 x 32.0cm","Multi","1",1
"SBK","GIF","430125","Wilko Photographic Cat Gift Bag Medium","Wilko","21.5 x 10.0 x 25.4cm","White","1",1
"SBK","GIF","430303","Wilko Floral Just For You 2 Sheets 2 Tag","Wilko","Sheet size 50cm x 70cm, Tag size 6cm c 7.7cm",NA,"2",0.883333333333333
"SBK","GIF","430304","Wilko Sarfari Animals 2 Sheets 2 Tag","Wilko","Sheet size 50cm x 70cm, Tag size 6cm c 7.7cm",NA,"2",0.883333333333333
"SBK","GIF","430305","Wilko Wedding 2 Sheets 2 Tag","Wilko","Sheet size 50cm x 70cm, Tag size 6cm c 7.7cm",NA,"2",0.883333333333333
"SBK","GIF","430306","Wilko Balloons 2 Sheets 2 Tag","Wilko","Sheet size 50cm x 70cm, Tag size 6cm c 7.7cm",NA,"2",0.883333333333333
"SBK","GIF","430307","Wilko Blue/Silver PolkaDot 2 Sheets 2 Tag","Wilko","Sheet size 50cm x 70cm, Tag size 6cm c 7.7cm",NA,"2",0.883333333333333
"SBK","GIF","430308","Wilko Blue Geographic 2 Sheets 2 Tag","Wilko","Sheet 50 x 70cm Tag 9 x 5cm","Blue","2",0.941666666666667
"SBK","GIF","430309","Wilko Pink Cupcakes 2 Sheets 2 Tag","Wilko","Sheet size 50cm x 70cm, Tag size 6cm c 7.7cm",NA,"2",0.883333333333333
"SBK","GIF","430311","Wilko Medium Gift Bag Pink and Blue","Wilko","25.4cm x 21.5cm x 10cm",NA,"1",0.93
"SBK","GIF","430312","Wilko Medium Gift Bag White and Silver","Wilko","25.4cm x 21.5cm x 10cm",NA,"1",0.93
"SBK","GIF","430313","Wilko Dotted Gift Bag Medium","Wilko","25.4cm x 21.5cm x 10cm",NA,"1",0.93
"SBK","GIF","430314","Wilko Spot Gift Bag Small Blue","Wilko","14.8cm x 12.7cm x 90cm",NA,"1",0.93
"SBK","GIF","430315","Wilko Foil Spot Bottle Bag Assorted","Wilko","35.4cm x 12.5cm x 90cm",NA,"1",0.93
"SBK","GIF","430316","Wilko Photographic Rose Gift Bag Large","Wilko","26.5cm x 33cm x 135cm",NA,"1",0.93
"SBK","GIF","430317","Wilko Floral With Love Gift Bag Medium","Wilko","25.4cm x 21.5cm x 10cm",NA,"1",0.93
"SBK","GIF","430318","Wilko Polka Dot Roll Wrap Purple","Wilko","2M x 70cm",NA,"1",0.883333333333333
"SBK","GIF","430319","Wilko Roll Wrap 2m Blue","Wilko","2M x 70cm",NA,"1",0.883333333333333
"SBK","GIF","430321","Wilko Spot Roll Wrap Multicolour","Wilko","2M x 70cm",NA,"1",0.883333333333333
"SBK","GIF","430322","Wilko Ribbon and Bow Pack Silver Foil","Wilko","Bow 8cm Diametre & Cop 8m x 5mm",NA,"2",0.883333333333333
"SBK","GIF","430323","Wilko Ribbon and Bow Pack Pink Foil","Wilko","Bow 8cm Diametre & Cop 8m x 5mm",NA,"2",0.883333333333333
"SBK","GIF","430324","Wilko Ribbon and Bow Pack Red Foil","Wilko","Bow 8cm Diametre & Cop 8m x 5mm",NA,"2",0.883333333333333
"SBK","GIF","430325","Wilko Ribbon and Bow Pack Blue Foil","Wilko","Bow 8cm Diametre & Cop 8m x 5mm",NA,"2",0.883333333333333
"SBK","GIF","430326","Wilko Kraft and White Tags 2pk","Wilko","10cm x 6cm",NA,"2",0.883333333333333
"SBK","GIF","430327","Wilko Foil Tags Pink and Silver 2pk","Wilko","10cm x 6cm",NA,"2",0.883333333333333
"SBK","GIF","430328","Wilko Foil Tags Blue and Silver 2pk","Wilko","10cm x 6cm",NA,"2",0.883333333333333
"SBK","GIF","430329","Wilko Foil Bow Blue Large","Wilko","12cm Diametre",NA,"1",0.883333333333333
"SBK","GIF","430330","Wilko Foil Bow Pink Large","Wilko","12cm Diametre",NA,"1",0.883333333333333
"SBK","GIF","430331","Wilko Foil Bow Silver Large","Wilko","12cm Diametre",NA,"1",0.883333333333333
"SBK","GIF","430332","Wilko Craft Spot Gift Bag Medium Blue","Wilko","25.4cm x 21.5cm x 10cm",NA,"1",0.93
"SBK","GIF","449604","Wilko Flamingo Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 10 x 3.0cm","Blue","2",0.941666666666667
"SBK","GIF","449605","Wilko Block Grey Medium Gift Bag","Wilko","21.5 x 10.0 x 25.4cm","Grey","1",0.941666666666667
"SBK","GIF","449606","Wilko Ombre Bottle Bag","Wilko","35.4 x 9.0 x 12.5cm","Multi","1",0.941666666666667
"SBK","GIF","449608","Wilko Flamingo Medium Gift Bag","Wilko","21.5 x 10.0 x 25.4cm","Pink","1",0.941666666666667
"SBK","GIF","449611","Wilko Surprise Surprise Medium Gift Bag","Wilko","21.5 x 10.0 x 25.4cm","White","1",0.941666666666667
"SBK","GIF","449618","Wilko Silver Glitter Roll Wrap","Wilko","1.5m x 70cm","Silver","1",0.941666666666667
"SBK","GIF","451217","Wilko Stars Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 7.0 x 7.0cm","Multi","2",0.941666666666667
"SBK","GIF","451218","Wilko Male Design Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 6 x 6cm","Black","2",0.941666666666667
"SBK","GIF","451219","Wilko Dinos Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 6 x 7.7cm","Multi","2",0.941666666666667
"SBK","GIF","451220","Wilko Male Design Wrap 2 Sheet 2 Tag","Wilko","Sheet 50 x 70cm Tag 8 x 8cm","Blue","2",0.941666666666667
