"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"SBK","ADU","438509","Dovecraft Back to Basics Bright Spark Buttons 60pk","Dovecraft",NA,NA,"60",0.9125
"SBK","ADU","438510","Dovecraft Back to Basics Bright Spark Sentiment Toppers 8pk","Dovecraft",NA,NA,"8",0.9125
"SBK","ADU","438511","Dovecraft Back to Basics Bright Spark WoodenFrames 8pk","Dovecraft",NA,NA,"8",0.9125
"SBK","ADU","438512","Dovecraft Sweet Paris Designer Paper 6 x 6in 150gsm Assorted Designs 72 Sheets","Dovecraft",NA,NA,"72",0.9125
"SBK","ADU","438513","Dovecraft Sweet Paris Accordion Stickers 8pk","Dovecraft",NA,NA,"8",0.9125
"SBK","ADU","438514","Dovecraft Sweet Paris Clear Stamps 3pk","Dovecraft",NA,NA,"3",0.9125
"SBK","ADU","438516","Dovecraft Sweet Paris Metal Charms 8pk","Dovecraft",NA,NA,"6",0.9125
"SBK","ADU","438518","Dovecraft Sweet Paris Chipboard Tags 16pk","Dovecraft",NA,NA,"16",0.9125
"SBK","ADU","438519","Dovecraft Precision Finger Craft Knife","Dovecraft","10cm high x 3.3cm wide",NA,"1",0.93
"SBK","ADU","438522","Dovecraft Sweet Paris Ribbon Assorted Designs 2m","Dovecraft",NA,NA,"1",0.9125
"SBK","ADU","438530","Dovecraft Baby Ribbon Assorted Designs 2m","Dovecraft",NA,NA,"1",0.9125
"SBK","ADU","438531","Dovecraft Back to Basics Monochrome Premium Gemstones Assorted Designs","Dovecraft",NA,NA,"117",0.9125
"SBK","ADU","438532","Dovecraft Back to Basics Premium Gemstones Assorted Designs","Dovecraft",NA,NA,"117",0.9125
"SBK","ADU","438533","Dovecraft Cupcake Boutique Adhesive Gems and Pearls Assorted Designs","Dovecraft",NA,NA,"172",0.9125
