"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"307691","Wilko Best Bath Sheet Charcoal","Wilko Best","Bath Sheets","1","100x150cm",1
"307741","Wilko Best Hand Towel Beige","Wilko Best","Hand Towels","1","50x90cm",1
"307756","Wilko Best Bath Mat Reversible Plum 50 x 70cm","Wilko Best","Bath Mats",NA,"50x70cm",1
"307758","Wilko Best Bath Mat Reversible Beige 50 x 70cm","Wilko Best","Bath Mats",NA,"50x70cm",1
"307759","Wilko Best Bath Mat Reversible White 50 x 70cm","Wilko Best","Bath Mats",NA,"50x70cm",1
"307763","Wilko Best Bath Mat Charcoal 50 x 70cm","Wilko Best","Bath Mats",NA,"50x70cm",1
"325642","Wilko Best Face Cloth Vanilla","Wilko Best","Face Cloth","1","30x30cm",1
"325643","Wilko Best Hand Towel Vanilla","Wilko Best","Hand Towels","1","50x90cm",1
"325644","Wilko Best Bath Towel Cream","Wilko Best","Bath Towels","1","70x127cm",1
"325645","Wilko Best Bath Mat Vanilla 50 x 70cm","Wilko Best","Bath Mats",NA,"50x70cm",1
"325898","Wilko Best Bath Sheet Vanilla","Wilko Best","Bath Sheets","1","100x150cm",1
"307658","Wilko Functional Bath Towel White","Wilko Functional","Bath Towels","1","68x110cm",1
"307755","Wilko Functional Bath Mat White 40 x 55cm","Wilko Functional","Bath Mats",NA,"40x70cm",1
"351827","Wilko Functional Kitchen Towel White 4 Rolls200 Sheets 2 Ply","Wilko Functional","Kitchen Towels","4","50 sheets per roll",1
